Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,SKU,Category,Sub-Category,Product Name,Sales,Quantity,Unit Price
8878,US-CN-2017-103060,2/20/2017,2/23/2017,Standard Class,KM-16375,Katherine Murray,Consumer,United States,Gilbert,Arizona,85234,West,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,1294.24,7,199
8879,US-SB-2017-261292,2/20/2017,2/23/2017,Standard Class,KM-16375,Katherine Murray,Small Business,United States,Gilbert,Arizona,85234,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,11677.43,29,399
8880,US-SB-2017-451554,2/21/2017,2/24/2017,Standard Class,DK-13090,Dave Kipp,Small Business,United States,Carrollton,Texas,75007,Central,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,44342.37,223,199
8881,US-SB-2017-360056,2/22/2017,2/25/2017,Standard Class,JM-15265,Janet Molinari,Small Business,United States,Los Angeles,California,90036,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,743.03,15,49
8882,US-SB-2017-347220,2/22/2017,2/25/2017,Standard Class,JM-15265,Janet Molinari,Small Business,United States,Los Angeles,California,90036,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,3017.63,15,199
8883,US-SB-2017-524915,2/22/2017,2/25/2017,Standard Class,MW-18220,Mitch Webber,Small Business,United States,Seattle,Washington,98103,West,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,3184.43,27,120
8884,US-SB-2017-634119,2/22/2017,2/25/2017,Standard Class,JE-15715,Joe Elijah,Small Business,United States,Houston,Texas,77070,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,4378.6,11,385
8885,US-SB-2017-520882,2/22/2017,2/25/2017,Standard Class,JE-15715,Joe Elijah,Small Business,United States,Houston,Texas,77070,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,4378.6,11,385
8886,US-SB-2017-567637,2/22/2017,2/25/2017,Standard Class,BS-11590,Brendan Sweed,Small Business,United States,Columbus,Ohio,43229,East,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,6050.43,15,399
8887,US-SB-2017-230613,2/22/2017,2/25/2017,Standard Class,BS-11590,Brendan Sweed,Small Business,United States,Columbus,Ohio,43229,East,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,4537.82,11,399
8888,US-SB-2017-309590,2/22/2017,2/25/2017,Standard Class,BS-11590,Brendan Sweed,Small Business,United States,Columbus,Ohio,43229,East,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,13617.25,30,449
8889,US-SB-2017-213121,2/23/2017,2/26/2017,Standard Class,CK-12595,Clytie Kelty,Small Business,United States,Los Angeles,California,90008,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,9196.87,188,49
8890,US-SB-2017-496181,2/23/2017,2/26/2017,Standard Class,AC-10615,Ann Chong,Small Business,United States,Seattle,Washington,98115,West,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,6099.96,156,39
8891,US-SB-2017-725823,2/23/2017,2/26/2017,Standard Class,AC-10615,Ann Chong,Small Business,United States,Seattle,Washington,98115,West,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,20176.81,156,129
8892,US-SB-2017-386401,2/24/2017,2/27/2017,Standard Class,CB-12415,Christy Brittain,Small Business,United States,Philadelphia,Pennsylvania,19134,East,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,14972.54,38,399
8893,US-SB-2017-134598,2/24/2017,2/27/2017,Standard Class,ES-14080,Erin Smith,Small Business,United States,Philadelphia,Pennsylvania,19134,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,2298.42,47,49
8894,US-SB-2017-306385,2/24/2017,2/27/2017,Standard Class,ES-14080,Erin Smith,Small Business,United States,Philadelphia,Pennsylvania,19134,East,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,9334.38,47,199
8895,US-SB-2017-190331,2/25/2017,2/28/2017,Standard Class,MH-18025,Michelle Huthwaite,Small Business,United States,Chicago,Illinois,60623,Central,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,5031.28,25,199
8896,US-SB-2017-148882,2/25/2017,2/28/2017,Standard Class,SW-20245,Scot Wooten,Small Business,United States,Greenville,North Carolina,27834,South,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,7567.99,17,449
8897,US-SB-2017-689802,2/25/2017,2/28/2017,Standard Class,SW-20245,Scot Wooten,Small Business,United States,Greenville,North Carolina,27834,South,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,16223.14,42,385
8898,US-SB-2017-555195,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Small Business,United States,Los Angeles,California,90036,West,ACC-SCA-1000-204,Accessories,Scarves,Logo Oversized,1568.3,23,69
8899,US-SB-2017-774481,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Small Business,United States,Los Angeles,California,90036,West,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,5454.97,45,120
8900,US-SB-2017-475386,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Small Business,United States,Los Angeles,California,90036,West,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,7654,17,449
8901,US-SB-2017-349279,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Small Business,United States,Los Angeles,California,90036,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1113.72,23,49
8902,US-SB-2017-420457,2/26/2017,2/28/2017,Second Class,BT-11530,Bradley Talbott,Small Business,United States,Los Angeles,California,90036,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1113.72,23,49
8903,US-SB-2017-585896,2/26/2017,3/1/2017,Standard Class,BM-11140,Becky Martin,Small Business,United States,Santa Barbara,California,93101,West,ACC-SCA-1000-122,Accessories,Scarves,Stella Square,2744.53,40,69
8904,US-SB-2017-519847,2/26/2017,3/1/2017,Standard Class,DB-13060,Dave Brooks,Small Business,United States,Costa Mesa,California,92627,West,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,2261.54,11,199
8905,US-SB-2017-298916,2/26/2017,3/1/2017,Standard Class,DB-13060,Dave Brooks,Small Business,United States,Costa Mesa,California,92627,West,ACC-WAT-1000-136,Small Leather,Wallets,Wristlet Perry Coral Pink,1363.74,11,120
8906,US-SB-2017-845202,2/26/2017,3/1/2017,Standard Class,DB-13060,Dave Brooks,Small Business,United States,Costa Mesa,California,92627,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1113.72,23,49
8907,US-SB-2017-497958,2/27/2017,3/2/2017,Standard Class,FM-14290,Frank Merwin,Small Business,United States,Los Angeles,California,90032,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,4062.45,20,199
8908,US-SB-2017-829733,2/27/2017,3/2/2017,Standard Class,KB-16315,Karl Braun,Small Business,United States,Newark,Delaware,19711,East,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,2031.23,10,199
8909,US-CN-2017-101462,2/27/2017,3/2/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,375.11,8,49
8910,US-CN-2017-898560,2/27/2017,3/2/2017,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,125.04,3,49
8911,US-CN-2017-313687,2/27/2017,3/2/2017,Standard Class,PP-18955,Paul Prost,Consumer,United States,Newark,Delaware,19711,East,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,1898.53,8,248
8912,US-CN-2017-490362,2/27/2017,3/2/2017,Standard Class,PP-18955,Paul Prost,Consumer,United States,Newark,Delaware,19711,East,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,1523.42,8,199
8913,US-CN-2017-857102,2/27/2017,3/1/2017,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,112.28,5,22
8914,US-CN-2017-181339,2/27/2017,3/1/2017,Second Class,ZD-21925,Zuschuss Donatelli,Consumer,United States,San Francisco,California,94109,West,ACC-WAT-1000-355,Small Leather,Wallets,Wristlet Perry Navy,918.65,8,120
8915,US-SB-2017-654456,2/27/2017,3/1/2017,Second Class,ZD-21925,Zuschuss Donatelli,Small Business,United States,San Francisco,California,94109,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,4583.02,10,449
8916,US-SB-2017-407502,2/27/2017,2/28/2017,First Class,CC-12610,Corey Catlett,Small Business,United States,Springfield,Virginia,22153,South,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,1645.91,13,129
8917,US-SB-2017-245369,2/27/2017,2/28/2017,First Class,CC-12610,Corey Catlett,Small Business,United States,Springfield,Virginia,22153,South,BAG-MINI-1000-356,Handbags,Mini Bags,Perry Mini Bag Bright Indigo,2031.23,10,199
8918,US-CN-2017-370696,2/27/2017,2/28/2017,First Class,CC-12610,Corey Catlett,Consumer,United States,Springfield,Virginia,22153,South,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,3054.5,8,399
8919,US-SB-2017-742614,2/28/2017,3/3/2017,Standard Class,DB-13660,Duane Benoit,Small Business,United States,Middletown,Connecticut,6457,East,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,39820.23,200,199
8920,US-SB-2017-630900,2/28/2017,3/3/2017,Standard Class,DB-13660,Duane Benoit,Small Business,United States,Middletown,Connecticut,6457,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,4902.49,100,49
8921,US-SB-2017-754344,3/1/2017,3/3/2017,Second Class,MM-17920,Michael Moore,Small Business,United States,Springfield,Virginia,22153,South,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,579.48,12,49
8922,US-SB-2017-546541,3/1/2017,3/1/2017,Same Day,HH-15010,Hilary Holden,Small Business,United States,San Francisco,California,94110,West,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,579.48,12,49
8923,US-SB-2017-795915,3/1/2017,3/1/2017,Same Day,HH-15010,Hilary Holden,Small Business,United States,San Francisco,California,94110,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,579.48,12,49
8924,US-SB-2017-362149,3/1/2017,3/3/2017,Second Class,RA-19945,Ryan Akin,Small Business,United States,Miami,Florida,33178,South,ACC-HAT-1000-487,Accessories,Hats,Sunhat,461.22,12,39
8925,US-SB-2017-838438,3/1/2017,3/3/2017,Second Class,RA-19945,Ryan Akin,Small Business,United States,Miami,Florida,33178,South,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,10619.92,24,449
8926,US-SB-2017-493901,3/1/2017,3/3/2017,Second Class,RA-19945,Ryan Akin,Small Business,United States,Miami,Florida,33178,South,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,7077.98,18,399
8927,US-SB-2017-545411,3/1/2017,3/4/2017,Standard Class,AT-10735,Annie Thurman,Small Business,United States,Bristol,Connecticut,6010,East,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,13274.9,30,449
8928,US-SB-2017-197638,3/1/2017,3/4/2017,Standard Class,AT-10735,Annie Thurman,Small Business,United States,Bristol,Connecticut,6010,East,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,7077.98,18,399
8929,US-SB-2017-283165,3/2/2017,3/5/2017,Standard Class,SC-20770,Stewart Carmichael,Small Business,United States,Dallas,Texas,75081,Central,ACC-TEC-1000-259,Accessories,Tech,Chevron iPhone Case 8,1497.27,19,79
8930,US-SB-2017-704376,3/2/2017,3/5/2017,Standard Class,SC-20770,Stewart Carmichael,Small Business,United States,Dallas,Texas,75081,Central,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,6600.32,33,199
8931,US-SB-2017-828766,3/2/2017,3/5/2017,Standard Class,MY-17380,Maribeth Yedwab,Small Business,United States,Los Angeles,California,90045,West,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,1705.75,14,120
8932,US-SB-2017-253014,3/2/2017,3/5/2017,Standard Class,MY-17380,Maribeth Yedwab,Small Business,United States,Los Angeles,California,90045,West,SL-CLT-1000-418,Small Leather,Clutches,Drawstring Bag Qulted,5657.41,28,199
8933,US-SB-2017-178308,3/2/2017,3/5/2017,Standard Class,DB-13555,Dorothy Badders,Small Business,United States,Newark,Delaware,19711,East,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,3525.22,14,248
8934,US-SB-2017-170124,3/2/2017,3/5/2017,Standard Class,DB-13555,Dorothy Badders,Small Business,United States,Newark,Delaware,19711,East,ACC-HAT-1000-487,Accessories,Hats,Sunhat,1293.53,33,39
8935,US-CN-2017-124668,3/2/2017,3/5/2017,Standard Class,DB-13555,Dorothy Badders,Consumer,United States,Newark,Delaware,19711,East,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,4254.91,9,449
8936,US-SB-2017-334583,3/2/2017,3/5/2017,Standard Class,DB-13555,Dorothy Badders,Small Business,United States,Newark,Delaware,19711,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1393.03,28,49
8937,US-SB-2017-608621,3/2/2017,3/5/2017,Standard Class,JA-15970,Joseph Airdo,Small Business,United States,Cuyahoga Falls,Ohio,44221,East,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,3771.61,19,199
8938,US-CN-2017-700190,3/2/2017,3/5/2017,Standard Class,KD-16615,Ken Dana,Consumer,United States,Los Angeles,California,90008,West,BAG-CRO-1000-216,Handbags,Cross Body Bag,Flap Crossbody Red Apple,4254.91,9,449
8939,US-CN-2017-477788,3/2/2017,3/2/2017,Same Day,RS-19765,Roland Schwarz,Consumer,United States,Waco,Texas,76706,Central,BAG-CRO-1000-381,Handbags,Cross Body Bag,Nylon Printed Crossbody,1824.21,5,385
8940,US-SB-2017-567283,3/3/2017,3/6/2017,Standard Class,LP-17095,Liz Preis,Small Business,United States,Murray,Kentucky,42071,South,ACC-SCA-1000-197,Accessories,Scarves,Silk Square,1265.39,18,69
8941,US-SB-2017-872347,3/3/2017,3/6/2017,Standard Class,RE-19450,Richard Eichhorn,Small Business,United States,Dallas,Texas,75081,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1437.78,29,49
8942,US-CN-2017-473027,3/3/2017,3/6/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,1646.84,4,449
8943,US-CN-2017-747175,3/3/2017,3/6/2017,Standard Class,EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,1459.78,7,199
8944,US-SB-2017-280394,3/3/2017,3/6/2017,Standard Class,EJ-13720,Ed Jacobs,Small Business,United States,Los Angeles,California,90008,West,SL-CLT-1000-321,Small Leather,Clutches,Petite Lee,5839.14,29,199
8945,US-SB-2017-447944,3/3/2017,3/6/2017,Standard Class,EJ-13720,Ed Jacobs,Small Business,United States,Los Angeles,California,90008,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,4940.53,11,449
8946,US-SB-2017-590715,3/3/2017,3/6/2017,Standard Class,BT-11395,Bill Tyler,Small Business,United States,Los Angeles,California,90004,West,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,10244.17,26,399
8947,US-SB-2017-427395,3/4/2017,3/7/2017,Standard Class,SP-20860,Sung Pak,Small Business,United States,Los Angeles,California,90045,West,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,11212.06,45,248
8948,US-SB-2017-107541,3/4/2017,3/7/2017,Standard Class,SP-20860,Sung Pak,Small Business,United States,Los Angeles,California,90045,West,ACC-HAT-1000-487,Accessories,Hats,Sunhat,440.8,11,39
8949,US-SB-2017-897044,3/4/2017,3/7/2017,Standard Class,DP-13000,Darren Powers,Small Business,United States,Houston,Texas,77041,Central,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,1107.64,23,49
8950,US-SB-2017-664686,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Small Business,United States,Houston,Texas,77095,Central,BAG-MINI-1000-487,Handbags,Mini Bags,Perry Mini Bag Coral Pink,11245.97,57,199
8951,US-SB-2017-456567,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Small Business,United States,Houston,Texas,77095,Central,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,553.82,11,49
8952,US-SB-2017-562614,3/4/2017,3/6/2017,Second Class,TT-21460,Tonja Turnell,Small Business,United States,Houston,Texas,77095,Central,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,4509.69,11,399
8953,US-CN-2017-520100,3/5/2017,3/5/2017,Same Day,PK-19075,Pete Kriz,Consumer,United States,Milwaukee,Wisconsin,53209,Central,ACC-MB-1000-457,Accessories,Makeup Bags,Printed Nylon Cosmetic Case,345.26,7,49
8954,US-CN-2017-848420,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,ACC-KCH-1000-372,Accessories,Keychains,Legacy Logo Metal Keychain,274.8,7,39
8955,US-SB-2017-341650,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Small Business,United States,Rochester,Minnesota,55901,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,5622.73,14,399
8956,US-CN-2017-251246,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Consumer,United States,Rochester,Minnesota,55901,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,2712.72,7,385
8957,US-SB-2017-690324,3/5/2017,3/5/2017,Same Day,JD-16060,Julia Dunbar,Small Business,United States,Rochester,Minnesota,55901,Central,BAG-CRO-1000-297,Handbags,Cross Body Bag,Nylon Color Block Crossbody,4069.08,11,385
8958,US-SB-2017-739321,3/5/2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Small Business,United States,Southaven,Mississippi,38671,South,ACC-HAT-1000-487,Accessories,Hats,Sunhat,549.59,14,39
8959,US-SB-2017-463465,3/5/2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Small Business,United States,Southaven,Mississippi,38671,South,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,2103.24,11,199
8960,US-CN-2017-111410,3/5/2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Consumer,United States,Southaven,Mississippi,38671,South,ACC-SCA-1000-197,Accessories,Scarves,Silk Square,486.18,7,69
8961,US-SB-2017-443988,3/5/2017,3/5/2017,Same Day,CB-12535,Claudia Bergmann,Small Business,United States,Southaven,Mississippi,38671,South,BAG-CRO-1000-148,Handbags,Cross Body Bag,Miller Crossbody Camello,8434.1,21,399
8962,US-CN-2017-735272,3/6/2017,3/8/2017,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,ACC-BELT-1000-252,Accessories,Belts,Bow Loop Belt Rosy Cheeks,161.23,3,49
8963,US-CN-2017-176148,3/6/2017,3/8/2017,Second Class,RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,1964.32,10,199
8964,US-SB-2017-349928,3/6/2017,3/9/2017,Standard Class,BF-11170,Ben Ferrer,Small Business,United States,San Francisco,California,94109,West,BAG-CRO-1000-355,Handbags,Cross Body Bag,Miller Crossbody Off White,11815.51,30,399
8965,US-CN-2017-848338,3/6/2017,3/8/2017,Second Class,SH-19975,Sally Hughsby,Consumer,United States,San Francisco,California,94109,West,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,1309.54,7,199
8966,US-SB-2017-668975,3/6/2017,3/9/2017,Standard Class,FC-14245,Frank Carlisle,Small Business,United States,San Francisco,California,94109,West,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,434.32,20,22
8967,US-SB-2017-747917,3/6/2017,3/9/2017,Standard Class,FC-14245,Frank Carlisle,Small Business,United States,San Francisco,California,94109,West,ACC-MB-1000-268,Accessories,Makeup Bags,Fleming Quilted Nylon Cosmetic Case,644.9,13,49
8968,US-SB-2017-797753,3/6/2017,3/9/2017,Standard Class,FC-14245,Frank Carlisle,Small Business,United States,San Francisco,California,94109,West,ACC-BELT-1000-156,Accessories,Belts,Bow Loop Belt Black,1128.58,23,49
8969,US-CN-2017-876755,3/6/2017,3/9/2017,Standard Class,FC-14245,Frank Carlisle,Consumer,United States,San Francisco,California,94109,West,ACC-WAT-1000-441,Small Leather,Wallets,Color Block Media,848.9,7,129
8970,US-CN-2017-625107,3/6/2017,3/9/2017,Standard Class,DW-13540,Don Weiss,Consumer,United States,Dallas,Texas,75220,Central,ACC-MB-1000-268,Accessories,Makeup Bags,Fleming Quilted Nylon Cosmetic Case,322.45,7,49
8971,US-SB-2017-257297,3/6/2017,3/9/2017,Standard Class,DW-13540,Don Weiss,Small Business,United States,Dallas,Texas,75220,Central,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,3263.99,13,248
8972,US-SB-2017-333492,3/7/2017,3/10/2017,Standard Class,MG-17890,Michael Granlund,Small Business,United States,Clinton,Maryland,20735,East,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,7603.66,38,199
8973,US-SB-2017-460866,3/7/2017,3/10/2017,Standard Class,SH-20395,Shahid Hopkins,Small Business,United States,New York City,New York,10035,East,BAG-SHO-1000-183,Handbags,Shoulder Bag,Soft Fleming Navy,34311.97,76,449
8974,US-SB-2017-534668,3/7/2017,3/10/2017,Standard Class,SH-20395,Shahid Hopkins,Small Business,United States,New York City,New York,10035,East,ACC-MB-1000-116,Accessories,Makeup Bags,Fleming Small Makeup Bag Coral Pink,1872.26,38,49
8975,US-SB-2017-820132,3/8/2017,3/9/2017,First Class,VB-21745,Victoria Brennan,Small Business,United States,Columbus,Georgia,31907,South,ACC-SCA-1000-307,Accessories,Scarves,Striped Traveler,7401.74,107,69
8976,US-SB-2017-463141,3/8/2017,3/9/2017,First Class,VB-21745,Victoria Brennan,Small Business,United States,Columbus,Georgia,31907,South,ACC-MB-1000-268,Accessories,Makeup Bags,Fleming Quilted Nylon Cosmetic Case,1314.08,27,49
8977,US-SB-2017-420710,3/8/2017,3/11/2017,Standard Class,AH-10210,Alan Hwang,Small Business,United States,Anaheim,California,92804,West,BAG-SHO-1000-474,Handbags,Shoulder Bag,Soft Fleming Black,30103.08,67,449
8978,US-SB-2017-408984,3/8/2017,3/11/2017,Standard Class,AH-10210,Alan Hwang,Small Business,United States,Anaheim,California,92804,West,ACC-FRA-1000-456,Accessories,Fragrance,Travel Spray,589.99,27,22
8979,US-SB-2017-533367,3/9/2017,3/12/2017,Standard Class,LW-16990,Lindsay Williams,Small Business,United States,San Francisco,California,94110,West,SL-CLT-1000-354,Small Leather,Clutches,Miller Clutch Lemon Drop,4907.45,25,199
8980,US-SB-2017-656542,3/9/2017,3/12/2017,Standard Class,KB-16315,Karl Braun,Small Business,United States,Los Angeles,California,90008,West,SL-PCH-1000-283,Small Leather,Pouches,Stripe Large Pouch,2441.39,25,99
8981,US-SB-2017-709008,3/9/2017,3/12/2017,Standard Class,KB-16315,Karl Braun,Small Business,United States,Los Angeles,California,90008,West,BAG-SHO-1000-414,Handbags,Shoulder Bag,Soft Fleming Norwood,27681.46,62,449
8982,US-CN-2017-454841,3/10/2017,3/13/2017,Standard Class,MH-18115,Mick Hernandez,Consumer,United States,Chester,Pennsylvania,19013,East,ACC-FRA-1000-467,Accessories,Fragrance,Bloom Blush,1972.34,8,248
8983,US-SB-2017-327072,3/10/2017,3/13/2017,Standard Class,MH-18115,Mick Hernandez,Small Business,United States,Chester,Pennsylvania,19013,East,ACC-WAT-1000-223,Small Leather,Wallets,Wristlet Perry Indigo,1431.54,12,120
8984,US-CN-2017-398888,3/10/2017,3/13/2017,Standard Class,MH-18115,Mick Hernandez,Consumer,United States,Chester,Pennsylvania,19013,East,BAG-MINI-1000-461,Handbags,Mini Bags,Perry Mini Bag Lemon Drop,791.32,4,199
8985,US-CN-2017-643157,3/10/2017,3/13/2017,Standard Class,MH-18115,Mick Hernandez,Consumer,United States,Chester,Pennsylvania,19013,East,BAG-MINI-1000-365,Handbags,Mini Bags,Perry Mini Bag Navy,1582.65,8,199
8986,US-SB-2017-768115,3/10/2017,3/13/2017,Standard Class,EB-13870,Emily Burns,Small Business,United States,Philadelphia,Pennsylvania,19140,East,ACC-WAT-1000-330,Small Leather,Wallets,Wallet on Chain,3566.92,12,299
8987,US-CN-2017-843016,3/10/2017,3/13/2017,Standard Class,KS-16300,Karen Seio,Consumer,United States,Raleigh,North Carolina,27604,South,ACC-SCA-1000-273,Accessories,Scarves,Milti-Logo Oversized,274.38,4,69
8988,US-SB-2017-852115,3/10/2017,3/13/2017,Standard Class,KS-16300,Karen Seio,Small Business,United States,Raleigh,North Carolina,27604,South,BAG-SHO-1000-266,Handbags,Shoulder Bag,Soft Fleming Shell Pink,7141.79,16,449
8989,US-SB-2017-349895,3/10/2017,3/12/2017,Second Class,CM-11815,Candace McMahon,Small Business,United States,San Francisco,California,94109,West,SL-CLT-1000-209,Small Leather,Clutches,Miller Clutch Black,3165.29,16,199
8990,US-SB-2017-143413,3/10/2017,3/13/2017,Standard Class,MD-17350,Maribeth Dona,Small Business,United States,Dallas,Texas,75217,Central,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,6346.49,16,399
8991,US-SB-2017-279871,3/11/2017,3/14/2017,Standard Class,MJ-17740,Max Jones,Small Business,United States,Detroit,Michigan,48227,Central,BAG-TOT-1000-301,Handbags,Tote,Triple Compartment Tote Sand,9110.59,23,399
8992,US-SB-2017-854179,3/11/2017,3/14/2017,Standard Class,MH-17290,Marc Harrigan,Small Business,United States,Philadelphia,Pennsylvania,19140,East,ACC-WAT-1000-110,Small Leather,Wallets,Wristlet Perry Lemon Drop,3425.03,29,120
8993,US-CN-2017-760784,3/11/2017,3/14/2017,Standard Class,MH-17290,Marc Harrigan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,BAG-TOT-1000-324,Handbags,Tote,Triple Compartment Tote Silver Maple,2277.65,6,399
8994,US-SB-2017-289829,3/11/2017,3/14/2017,Standard Class,MH-17290,Marc Harrigan,Small Business,United States,Philadelphia,Pennsylvania,19140,East,BAG-TOT-1000-144,Handbags,Tote,Triple Compartment Tote Cardamom,6832.94,17,399
8995,US-CN-2017-658003,3/11/2017,3/14/2017,Standard Class,MH-17290,Marc Harrigan,Consumer,United States,Philadelphia,Pennsylvania,19140,East,ACC-WAT-1000-239,Accessories,Watches,Quilted Leather Watch,1135.97,6,199
